pid,name,username,status,create_time,cpu_times,memory_info,memory_percent
25312,msedgewebview2.exe,HAL-9000\PrisonMike,running,2023-12-14 15:54:05,2:08:48.018424,"pmem(rss=475136, vms=7159808, num_page_faults=10495, peak_wset=18993152, wset=475136, peak_paged_pool=740392, paged_pool=739928, peak_nonpaged_pool=24320, nonpaged_pool=15632, pagefile=7159808, peak_pagefile=7208960, private=7159808)",0.002872173663504552
25424,ShellExperienceHost.exe,HAL-9000\PrisonMike,stopped,2023-12-14 14:18:57,3:43:56.208812,"pmem(rss=75812864, vms=55791616, num_page_faults=69251, peak_wset=125349888, wset=75812864, peak_paged_pool=3572424, paged_pool=3076128, peak_nonpaged_pool=58640, nonpaged_pool=53320, pagefile=55791616, peak_pagefile=59670528, private=55791616)",0.4582850201534979
25440,mcafee-security.exe,HAL-9000\PrisonMike,running,2023-12-14 14:19:34,3:43:19.130546,"pmem(rss=22085632, vms=31854592, num_page_faults=23683, peak_wset=77918208, wset=22085632, peak_paged_pool=598112, paged_pool=577544, peak_nonpaged_pool=232016, nonpaged_pool=55760, pagefile=31854592, peak_pagefile=32382976, private=31854592)",0.133506555117384
25504,svchost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:57,3:43:56.046302,"pmem(rss=17408000, vms=3854336, num_page_faults=27407, peak_wset=18288640, wset=17408000, peak_paged_pool=228904, paged_pool=208744, peak_nonpaged_pool=17672, nonpaged_pool=14272, pagefile=3854336, peak_pagefile=5185536, private=3854336)",0.10523050060253748
25540,msedgewebview2.exe,HAL-9000\PrisonMike,running,2023-12-14 14:23:31,3:39:22.223746,"pmem(rss=1699840, vms=10747904, num_page_faults=84470, peak_wset=35094528, wset=1699840, peak_paged_pool=854696, paged_pool=772896, peak_nonpaged_pool=2122640, nonpaged_pool=19744, pagefile=10747904, peak_pagefile=17592320, private=10747904)",0.010275448882365423
25584,mqbkup.exe,HAL-9000\PrisonMike,running,2023-12-14 14:39:43,3:23:10.217682,"pmem(rss=7073792, vms=4976640, num_page_faults=17468, peak_wset=19283968, wset=7073792, peak_paged_pool=157544, paged_pool=157048, peak_nonpaged_pool=22824, nonpaged_pool=10256, pagefile=4976640, peak_pagefile=6352896, private=4976640)",0.042760723421313464
25724,SDXHelper.exe,HAL-9000\PrisonMike,running,2023-12-14 14:54:44,3:08:09.036991,"pmem(rss=24846336, vms=15781888, num_page_faults=51889, peak_wset=33566720, wset=24846336, peak_paged_pool=413096, paged_pool=336264, peak_nonpaged_pool=148416, nonpaged_pool=23808, pagefile=15781888, peak_pagefile=19193856, private=15781888)",0.150194874507057
25784,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 17:57:37,0:05:16.007923,"pmem(rss=123559936, vms=91271168, num_page_faults=91518, peak_wset=155893760, wset=123559936, peak_paged_pool=704176, paged_pool=694960, peak_nonpaged_pool=82096, nonpaged_pool=29232, pagefile=91271168, peak_pagefile=126693376, private=91271168)",0.7469137132179166
25860,Code.exe,HAL-9000\PrisonMike,running,2023-12-14 17:35:40,0:27:13.391649,"pmem(rss=98918400, vms=28356608, num_page_faults=37114, peak_wset=104972288, wset=98918400, peak_paged_pool=1586176, paged_pool=533280, peak_nonpaged_pool=26544, nonpaged_pool=17496, pagefile=28356608, peak_pagefile=37588992, private=28356608)",0.5979568446003012
25952,AacAmbientLighting.exe,HAL-9000\PrisonMike,running,2023-12-14 16:46:48,1:16:05.351213,"pmem(rss=33722368, vms=18763776, num_page_faults=14660, peak_wset=45785088, wset=33722368, peak_paged_pool=353784, paged_pool=344400, peak_nonpaged_pool=42412, nonpaged_pool=32104, pagefile=18763776, peak_pagefile=22716416, private=18763776)",0.2038500497554567
25988,Code.exe,HAL-9000\PrisonMike,running,2023-12-14 17:33:21,0:29:31.553474,"pmem(rss=104779776, vms=47345664, num_page_faults=170167, peak_wset=108011520, wset=104779776, peak_paged_pool=544472, paged_pool=544072, peak_nonpaged_pool=38312, nonpaged_pool=20232, pagefile=47345664, peak_pagefile=52985856, private=47345664)",0.6333885731561202
26120,Code.exe,HAL-9000\PrisonMike,running,2023-12-14 17:51:35,0:11:17.910497,"pmem(rss=236859392, vms=199766016, num_page_faults=1123195, peak_wset=284717056, wset=236859392, peak_paged_pool=519832, paged_pool=511384, peak_nonpaged_pool=49968, nonpaged_pool=15520, pagefile=199766016, peak_pagefile=290889728, private=199766016)",1.431803331374808
26380,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:19:14,3:43:39.023893,"pmem(rss=24023040, vms=16654336, num_page_faults=9249, peak_wset=24498176, wset=24023040, peak_paged_pool=715840, paged_pool=712000, peak_nonpaged_pool=30704, nonpaged_pool=20376, pagefile=16654336, peak_pagefile=16932864, private=16654336)",0.14521809083150172
26672,backgroundTaskHost.exe,HAL-9000\PrisonMike,running,2023-12-14 18:01:49,0:01:03.806107,"pmem(rss=54763520, vms=23638016, num_page_faults=13694, peak_wset=54894592, wset=54763520, peak_paged_pool=577864, paged_pool=576064, peak_nonpaged_pool=148504, nonpaged_pool=36848, pagefile=23638016, peak_pagefile=23887872, private=23638016)",0.3310427748366884
26708,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 18:00:37,0:02:16.046603,"pmem(rss=71819264, vms=43106304, num_page_faults=27338, peak_wset=73662464, wset=71819264, peak_paged_pool=735152, paged_pool=726960, peak_nonpaged_pool=105224, nonpaged_pool=27400, pagefile=43106304, peak_pagefile=45432832, private=43106304)",0.43414390530938635
26740,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 18:02:27,0:00:26.060286,"pmem(rss=51265536, vms=30683136, num_page_faults=15503, peak_wset=52174848, wset=51265536, peak_paged_pool=696456, paged_pool=692360, peak_nonpaged_pool=383272, nonpaged_pool=26920, pagefile=30683136, peak_pagefile=32722944, private=30683136)",0.30989763424502564
27232,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 17:42:56,0:19:56.949621,"pmem(rss=156110848, vms=109355008, num_page_faults=118083, peak_wset=202948608, wset=156110848, peak_paged_pool=831048, paged_pool=752424, peak_nonpaged_pool=476424, nonpaged_pool=33984, pagefile=109355008, peak_pagefile=149053440, private=109355008)",0.9436823692857671
27244,CodeSetup-stable-0ee08df0cf4527e40edc9aa28f4b5bd38bbff2b2.tmp,HAL-9000\PrisonMike,running,2023-12-14 17:33:40,0:29:12.746042,"pmem(rss=43040768, vms=23367680, num_page_faults=14300, peak_wset=43196416, wset=43040768, peak_paged_pool=316392, paged_pool=285816, peak_nonpaged_pool=37144, nonpaged_pool=24112, pagefile=23367680, peak_pagefile=23916544, private=23367680)",0.26017931772505026
27624,conhost.exe,HAL-9000\PrisonMike,running,2023-12-14 17:35:57,0:26:55.687757,"pmem(rss=11239424, vms=5492736, num_page_faults=2926, peak_wset=11284480, wset=11239424, peak_paged_pool=126912, paged_pool=125536, peak_nonpaged_pool=8280, nonpaged_pool=8008, pagefile=5492736, peak_pagefile=5533696, private=5492736)",0.06794176321255596
27940,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 18:01:40,0:01:12.806269,"pmem(rss=64364544, vms=38313984, num_page_faults=28338, peak_wset=85032960, wset=64364544, peak_paged_pool=718992, paged_pool=714896, peak_nonpaged_pool=33312, nonpaged_pool=28280, pagefile=38313984, peak_pagefile=61571072, private=38313984)",0.38908049093371144
27988,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 17:42:56,0:19:56.859144,"pmem(rss=35344384, vms=24129536, num_page_faults=9791, peak_wset=35741696, wset=35344384, peak_paged_pool=696208, paged_pool=695976, peak_nonpaged_pool=24176, nonpaged_pool=23536, pagefile=24129536, peak_pagefile=24813568, private=24129536)",0.2136550563998343
28352,ProtonVPN.exe,HAL-9000\PrisonMike,running,2023-12-14 16:11:04,1:51:49.486124,"pmem(rss=176697344, vms=205537280, num_page_faults=220179, peak_wset=346275840, wset=176697344, peak_paged_pool=1021968, paged_pool=981000, peak_nonpaged_pool=241264, nonpaged_pool=95616, pagefile=205537280, peak_pagefile=356667392, private=205537280)",1.0681267212924386
28624,Code.exe,HAL-9000\PrisonMike,running,2023-12-14 17:33:05,0:29:47.649078,"pmem(rss=192114688, vms=111071232, num_page_faults=505047, peak_wset=650113024, wset=192114688, peak_paged_pool=1181672, paged_pool=1080008, peak_nonpaged_pool=400520, nonpaged_pool=59192, pagefile=111071232, peak_pagefile=485482496, private=111071232)",1.1613238046496035
29184,Code.exe,HAL-9000\PrisonMike,running,2023-12-14 17:33:06,0:29:47.125498,"pmem(rss=343076864, vms=321589248, num_page_faults=2364647, peak_wset=616943616, wset=343076864, peak_paged_pool=892088, paged_pool=755168, peak_nonpaged_pool=80600, nonpaged_pool=29120, pagefile=321589248, peak_pagefile=547127296, private=321589248)",2.0738827058748086
29196,svchost.exe,,running,2023-12-14 15:43:31,2:19:21.686690,"pmem(rss=16609280, vms=5357568, num_page_faults=40066, peak_wset=20324352, wset=16609280, peak_paged_pool=209480, paged_pool=135000, peak_nonpaged_pool=199376, nonpaged_pool=18048, pagefile=5357568, peak_pagefile=8261632, private=5357568)",0.10040227763371515
29388,python.exe,HAL-9000\PrisonMike,running,2023-12-14 17:35:57,0:26:55.726571,"pmem(rss=47443968, vms=40476672, num_page_faults=13221, peak_wset=49094656, wset=47443968, peak_paged_pool=148400, paged_pool=145520, peak_nonpaged_pool=33168, nonpaged_pool=18520, pagefile=40476672, peak_pagefile=41693184, private=40476672)",0.286796444348045
29392,svchost.exe,,running,2023-12-14 17:42:09,0:20:43.581733,"pmem(rss=11612160, vms=4943872, num_page_faults=50446, peak_wset=11878400, wset=11612160, peak_paged_pool=159512, paged_pool=159512, peak_nonpaged_pool=342384, nonpaged_pool=232336, pagefile=4943872, peak_pagefile=5206016, private=4943872)",0.07019493393133969
29444,Code.exe,HAL-9000\PrisonMike,running,2023-12-14 17:35:40,0:27:13.433658,"pmem(rss=533884928, vms=553861120, num_page_faults=930028, peak_wset=826150912, wset=533884928, peak_paged_pool=671584, paged_pool=570728, peak_nonpaged_pool=250616, nonpaged_pool=53240, pagefile=553861120, peak_pagefile=797147136, private=553861120)",3.2273080329497743
29620,conhost.exe,HAL-9000\PrisonMike,running,2023-12-14 17:35:57,0:26:55.729013,"pmem(rss=11243520, vms=5496832, num_page_faults=2924, peak_wset=11288576, wset=11243520, peak_paged_pool=125968, paged_pool=125536, peak_nonpaged_pool=8280, nonpaged_pool=8008, pagefile=5496832, peak_pagefile=5541888, private=5496832)",0.06796652333034478
29852,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 17:42:15,0:20:38.143022,"pmem(rss=25427968, vms=17625088, num_page_faults=6859, peak_wset=25489408, wset=25427968, peak_paged_pool=693232, paged_pool=693008, peak_nonpaged_pool=21056, nonpaged_pool=20544, pagefile=17625088, peak_pagefile=17735680, private=17625088)",0.1537108112330712
30048,smartscreen.exe,HAL-9000\PrisonMike,running,2023-12-14 18:00:07,0:02:45.806808,"pmem(rss=11513856, vms=2662400, num_page_faults=2965, peak_wset=11628544, wset=11513856, peak_paged_pool=132824, paged_pool=131600, peak_nonpaged_pool=11736, nonpaged_pool=10920, pagefile=2662400, peak_pagefile=2883584, private=2662400)",0.06960069110440772
